time_submitted,review,rating,author_account_name,reply
2022-12-11 11:13:46,"Acho que poderia adicionar mais músicas e mais rápido como os speed songs, que estão muito populates.",4,Gleicy Kethelin,
2022-12-11 11:13:45,❣❣,5,Balbir Kaur,
2022-12-11 11:12:55,App is not working in samsung devices,1,Pooja Thakur,Hi! We'd suggest reaching out to our Customer Service team to get help on this. Just search “Contact Us” at support.spotify.com.
2022-12-11 11:11:38,It is good but it doesn't get connected on my tab always says m offline altho M NOT,3,Anushka,Hi! Our Customer Service team can help with this. Just search “Contact Us” at support.spotify.com to get in touch.
2022-12-11 11:09:10,Good,5,Phillip Ogwe,
2022-12-11 11:06:11,Must have,5,John Paul Ocial,
2022-12-11 11:03:48,Love it..,5,CoxX Phaleng,
2022-12-11 11:03:31,Tnx,5,Mehdi Mirzazade,
2022-12-11 11:03:09,Relevant song sequence intelligence,5,RAJESH RANGANATHAN,
2022-12-11 11:02:21,Loved the app up until 2 days ago. Now it's always crashing.,2,Michael Bruley,
2022-12-11 11:00:15,"It is good app for music but I really can't find some song, or the moment I found it and click on it, anoter different song starts playing.",2,Broly,
2022-12-11 10:59:09,I'm not able to open this app at all! I've been trying since a month.,1,Drithi Florence,Hi! We'd suggest reaching out to our Customer Service team to get help on this. Just search “Contact Us” at support.spotify.com.
2022-12-11 10:58:26,After the latest update the app forgets what it os playing after 5 minutes of being paused.,2,Stijn Verwijmeren,
2022-12-11 10:58:04,"I'M crYiNg, aLL mY fAvOrItE aRtIsTs arE oN hErE (Example: sad boy with a laptop.)",5,saddened,
2022-12-11 10:57:38,Nice app 👍,5,Anoop Anoop,
2022-12-11 10:55:37,"Requires Spotify own built-in graphic equalizer for better sound quality, please.",5,Limawan Only Darwin,
2022-12-11 10:55:21,My all time favorite music experience ♥️,5,Nada El-Amrousy,
2022-12-11 10:54:59,Very poor,1,Omkar Gadakh,
2022-12-11 10:54:30,"Since the update there are a lot of freezing issues, songs not adding to queue, and not picking up where I left off.",1,Andrew Estrada,
2022-12-11 10:53:14,mantab sekali,5,adhi nurrahman,
2022-12-11 10:52:23,Diko ma download ung music,1,Mayumi Kate Dimen,
2022-12-11 10:51:32,Excellent,4,Rohit Chourasiya,
2022-12-11 10:51:16,No download,3,Lejosh Kumar,Hi! We'd suggest reaching out to our Customer Service team to get help if you're having difficulties with the app. Just search “Contact Us” at support.spotify.com.
2022-12-11 10:50:39,"Slecht. Veel te veel advertenties, en geïnfesteerd met bugs.",2,Emil Lambrigger,
2022-12-11 10:50:36,Very good,5,Pastel Rei,
2022-12-11 10:48:48,Great,5,EiMagazine Haleem,
2022-12-11 10:48:43,Premium-worth it,5,Shyam Sundhar Muruganantham,
2022-12-11 10:48:28,App is broken. Can't shuffle. Instead switches between normal shuffle and smart shuffle.,1,Toby Weir,
2022-12-11 10:47:48,The app is lagging a lot and won't play the second song,3,Eleanor Kudayair,
2022-12-11 10:46:01,This aap is awesome but the function after sometime is ridiculous,2,Babji,"Hi! We're open to feedback, and we’d love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us""."
2022-12-11 10:42:42,No complaints,5,Daviyah Cuthbertson,
2022-12-11 10:42:38,"The best let,fast dls,&recording time,,",4,William Matthews,
2022-12-11 10:41:37,Spotify.music and,5,Mukilan Sangeetha,
2022-12-11 10:40:45,Sometime it suddenly stop at the middle of a great song and sometime it closes on its own.,3,Ma.Concepcion Omemaga,
2022-12-11 10:38:27,Lay bhari,3,Vasant Chavan,
2022-12-11 10:37:02,"Cannot say much, Nothing beats Spotify if it's Android phone!",5,Meta Morpheus,
2022-12-11 10:35:37,Has went to junk quickly doesn't matter if you have premium or not new update has it randomly stopping during playlists and you can't just hit play to restart it having to go to another playlists start it and then go back and if you contact them they reply with didn't get that chose one of 2 options do you want a refund or other. Myself I would like option 3 fix the problem already it's been doing this for a week so I am sure you know something is wrong,1,Bobby Bracewell,
2022-12-11 10:33:08,The best music platform,5,Victor Odoh,
2022-12-11 10:31:46,They force you to watch ads,3,Samruddhi Tekawade,
2022-12-11 10:29:58,"Lately, spotify has been lag and when you queue songs, it doesn't show. Please fix this! Didn't subscribe to a premium account for this.",2,Bea Hermosilla,
2022-12-11 10:29:36,Ok,5,Franklin Matthew,
2022-12-11 10:29:12,Man why are you guys playing with my shuffle and play on loop button. Being a obbsesive person I lose my mind when the sequence doesn't go the way I've designed and I can't listen to the same song on repeat which helps me to sleep. Tbh rn I'm angry cause I'm literally having a breakdown but for god's sake change anything you want hell I'll even listen to a million adds just not the shuffle and loop button please.,1,Meh Sharma,
2022-12-11 10:26:47,Five Star App 📲🔈🔉🔊🎼🎵🎶🤩👍 ! Spotify is my FRIEND !!!,5,David Brown,
2022-12-11 10:25:09,WHY I CANT GET THE UPDATE,5,aikaah,
2022-12-11 10:24:17,Up until this last week Spotify has been absolutely amazing I do pay for premium and think it's worth the money but this last week my app will play 1 song then freeze up I'll close the app and if will still be frozen not sure what is going on,4,Izzy Dalziel,
2022-12-11 10:23:16,So good,5,Lakshay Solanki,
2022-12-11 10:23:08,These days songs interrupt the ads playing.,1,Preeti Kalia,
2022-12-11 10:22:55,Thumbs up,5,Ryan Newland,
2022-12-11 10:20:09,Great App,5,Thembelihle Lihle,
2022-12-11 10:19:23,I hate it it has a lot of ads,1,zizou steve,
2022-12-11 10:18:35,amazing ap,5,Hiren Vankar,
2022-12-11 10:18:09,The apps i good but it forgot my previous registration,3,Hajaharivelo RAVOAVY,
2022-12-11 10:15:27,Very nice app,5,Ayan Khan,
2022-12-11 10:14:47,"Used to be really good, despite the ads however now you can't even play a preview of the songs in your playlist without premium which was a key feature and the best part of Spotify, plus the music stops playing randomly and won't resume unless you start a different playlist.",2,Toni,
2022-12-11 10:11:53,"Since the last update with the smart shuffle, it has become completely impossible to turn off shuffle on some playlist to just listen to them in order.",1,Identity [REDACTED],
2022-12-11 10:11:48,Best Music listening app...and I really liked the “2022 wrapped”,5,Leeja Uday,
2022-12-11 10:11:11,It is just an amazing app,1,Sudeshna Lahari,
2022-12-11 10:10:38,Nice very,5,Jenrich Hergin,
2022-12-11 10:10:21,"Garbage app and worst technical support I've ever dealt with, even with ""premium"" subscription",1,Joey D'Autorio,
2022-12-11 10:08:45,Very good apps.,5,Muhibur Rahman Moznu,
2022-12-11 10:05:40,Very best app,5,Rizwana Chapalgaonkar,
2022-12-11 10:04:50,Great app,5,Nick Westlake,
2022-12-11 10:02:01,Very nice and Good Quality of songs,5,arjun jadhav,
2022-12-11 09:57:03,No ads,5,Khyll Gervas,
2022-12-11 09:56:47,This is the most outstanding app.. for music .. you can ever get.. no problems.. at all ! Everyone should get this app.. great listening.. live it !!!! 5 Stars.. outstanding !!!,5,Bobby,
2022-12-11 09:54:34,Great,5,Majors McGill,
2022-12-11 09:54:03,I love this app❤️💕,5,Minahil Fatima,
2022-12-11 09:52:16,❣️💯,5,Sourav Kar,
2022-12-11 09:51:47,When free this app,5,Tails,
2022-12-11 09:51:39,Awesome y,5,Barsha Barua,
2022-12-11 09:50:11,"Next time include other regions so we can get Wrapped as well, every year we keep asking ffs",2,His Highness Man on Kush,
2022-12-11 09:46:46,"I've used Spotify for years but the most recent update causes the app to crash after the first song on a playlist, it's really frustrating when I've had no issues for so long and pay for premium",1,Murray Wickens,
2022-12-11 09:46:20,"Build your knowledge, nurture your wellbeing with fascinating podcasts, poetry, history, theology and great music from artists through the centuries",5,Jennifer Martin,
2022-12-11 09:44:19,Nice app,5,Chissoh Ayamih,
2022-12-11 09:43:20,"Very goodjijkhjilhdluiedjidl2ikueek1ukhwukhqloipai1lijolioj2ils.19pseop.13op.dolmn Duke,q2eliuhd3ueilhqduilh3io Hxiolh3wulohc3liodj1d Iou31eioj JdioJJ3swi Ojdi3eolwiod Jwwshiodoijl3soih.dsiowh.dioh.wej.hdkj.we3ii.dhi3i,hrji,hcij,wshqdhik2eqikuhdu2ei1hduih2ejij1,djih2e1jincji3eqdiiw1eiilduikeq2diukhweqikuhdui3ewkhuikdh3ewuikhcew3uilduik3rjkhkd3k3ieqlfjkl3r2jklfjk,32j Iodijolf3riowfioh3rwiolhfjoj2l4 uilh2ruohlf3duiwhciuhl4wfuohlcuohlfwe fiolj is a oihh2rkk,I kij,f34kj,j1r3fiik31rfik,jf31r,kidwdkkj",5,ali,
2022-12-11 09:42:14,Awesome,5,Glorian Yadav,
2022-12-11 09:41:03,No words. I just lovee this apk so much💗💗💗💗💗💗,5,Aliya Zahra,
2022-12-11 09:40:08,Free main premium kerwado plz 😴😴😴,4,Noob Tasmeer,
2022-12-11 09:39:09,Good,5,Tuhin Ghosal,
2022-12-11 09:38:35,I love youre music,5,kian tumaliuan,
2022-12-11 09:37:32,Very nice app,5,mamta singh,
2022-12-11 09:36:18,its nice,5,Shizuko,
2022-12-11 09:36:13,Best music app ever but the ads are little bit annoying,5,Anime Hunter XXX,
2022-12-11 09:35:53,"This is the most obnoxious music app I've ever used. I try to play a song and see if I like it and for sone reason which escapes my mind, they decided that I don't get to listen to what I'm actually want to but instead I have to listen through a bunch of their ""suggested"" song. I can't turn that incredibly stupid option off, it doesn't make me interested in listening to those artists, it just pisses me off when I try to listen to something to calm down and you keep me from doing that. 0/10 app",1,Frédérik Whissell-Couture,
2022-12-11 09:34:44,Shuffle does not work. I get the same handful of songs in the same order no matter what I do,3,Sophie,
2022-12-11 09:33:58,"I hate the recent playlist update, plz bring back the old one",4,duck.,
2022-12-11 09:33:12,im done.,1,Tata,
2022-12-11 09:33:02,Thanks Spotify,5,Hafizh,
2022-12-11 09:31:01,I like this app >3,5,Ivana Hiedi,
2022-12-11 09:30:59,Tried playing my playlist this morning but not working. Disappointed,1,Aaron Vucinic,
2022-12-11 09:30:57,"Having serious trouble with the app for weeks now. It keeps freezing, is slow to open or load/change tracks etc. Customer support haven't been able to fix the issue for me. Very disappointed, have been using Spotify every day for about three years and never had problems till recently.",1,Sarah O' Donoghue,
2022-12-11 09:30:03,🥰🥰🤩😍🥲🥰,5,Yasser Derbale,
2022-12-11 09:28:09,Nice,4,usama ahmed,
2022-12-11 09:27:36,Good app,3,Senesh Damsara,
2022-12-11 09:27:28,Kak App🤬,1,Elton-John Tieras,
2022-12-11 09:27:07,Good music i love it,5,Ben Elle,
2022-12-11 09:26:16,The update where you changed the layout of editing the playlists is awful. Please change it back.,1,Mac cm,
2022-12-11 09:25:27,"its a great app i love it so much and even have premium! but where'd the option to add a playlist to homescreen go? the ""add to homescreen"" button for playlists is gone entirely and its really annoying because now i cant make short cuts for my playlists",3,Honey The apple boy,
2022-12-11 09:23:48,"Great, luv the choice.",5,Raymond Smith,
2022-12-11 09:22:13,Very good,5,Hamza Fakihi,
2022-12-11 09:21:04,"Spotify should not have removed the dynamic widget and ""Add to Home screen"" features. Please, put those features back, Spotify.",4,Elizandro Madamba,
2022-12-11 09:20:13,Having issues with the shuffle option on my playlist,3,Eddie Ramirez,
2022-12-11 09:20:06,Great,5,Rena Taylor/Piirto,
2022-12-11 09:19:29,We want karaoke mode in Spotify too. Other than that it is good.,3,Akshat Parihar,Hi Akshat! We’d recommend adding it to our ‘Ideas Board’ over at community.spotify.com. Just head to the Menu > Ideas > Idea Submissions. Others will then be able to vote or add to the conversation to show their support.
2022-12-11 09:18:34,❤❤❤,5,It's Guptaji,
2022-12-11 09:18:24,Chefs kiss,5,Mica Parcon,
2022-12-11 09:17:27,I love this app I think that this is the best music app. The premium on it is a good value and I think that it is great I think that if you get spotify it then you don't need it but it is a great added bonus,5,Tyler Green,
2022-12-11 09:16:39,I do not have the possibility to access to the lyrics...,5,HugoUK Delbauve,
2022-12-11 09:14:39,I can't find all the songs that I want...,3,Efraín Nájera Mejía,
2022-12-11 09:14:28,Kriah,1,Pal Bhagat,
2022-12-11 09:12:01,Totally magnificent,5,don peepz guzman,
2022-12-11 09:08:20,"It's good, and i already bought primium gift card for myself, but my playlist sometimes will stop playing by itself",5,ButterUwU,
2022-12-11 09:05:07,People dude man it's wise to wear shoes over you ground dirt,5,Bobby Baxley,
2022-12-11 09:03:51,Good app,5,sivanagaraju kopuri,
2022-12-11 08:51:06,Awesome,5,Amudhasagar sagar,
2022-12-11 08:50:44,Gladann kori this app has real favoured me with music which i need .,1,Kori Richard,
2022-12-11 08:47:21,Damm good,5,PD Miglani,
2022-12-11 08:45:08,"It's been happening for about a week now but none of the music I listen to stays playing it just stops and looks like it's playing, close the app and open it back up and try to hit play and nothing happens.",4,Aaron,
2022-12-11 08:44:01,"I've been using Spotify for about 6 years or so, but this app is getting worse each update it gets. After the last one, I've been having random crashes- song stops playing and play/pause, skip, previous song buttons just disappear- if i still want to finish listening to the song app has crashed on I have to go to my playlist, find a song and replay it. It is annoying especially when it happens so often, yesterday the app crashed three in just 5 minutes. Also, it happened on other devices as well",3,Adam Czerniak,
2022-12-11 08:43:53,This app is,5,Matthew Wiborg,
2022-12-11 08:43:15,Little uncontrolled but for the most part it works,5,Yonathan p,
2022-12-11 08:42:54,I love the song updating so high quality kinda loading but still the best,5,Adrianna,
2022-12-11 08:41:18,Awesome app for music 🎶 i love this app 😍🎵,5,Pratham Gamer,
2022-12-11 08:40:46,After updating the app become the worse random song palyed after i reopen the app ...repair it as soon as possible...oh bhen dio....mere toh gallan sunde oo thikk kro ehnu..bnai kio awww🤬🤬😡,1,Baljeet Kaur,"Hey there! To assist with this issue, it would be helpful to have a little bit more information. Can you send any screenshots related to the issue along with your device details to our Support channel at https://support.spotify.com/contact-spotify-support/? We’ll see how we can help."
2022-12-11 08:40:04,Good 😊😊😊😊😊😊😊,5,Raja Sajid,
2022-12-11 08:39:55,After update songs in background notifications removed and i can't even control playback. Many bugs and issues after update. Need some optimization and fixes.,3,Muhammad Zaeem Wasie,
2022-12-11 08:38:00,Latest update is causing the app to freeze whilst playing!,1,Darren Hosford,
2022-12-11 08:37:07,"Things I like, things I don't. It's actually hard to find songs you like within so many. You kinda get lost in a tunnel of garbage at times.",3,kurt shewchuk,
2022-12-11 08:36:43,Honestly it is a very cool app it is better than you tube music I can listen to the music while I'm using another app I really love it so thank u,5,Marilisa Borman,
2022-12-11 08:36:18,HtYzj tr will bbye,4,Aman Kumar,
2022-12-11 08:35:45,Too much add,1,Gagandeep Singh,
2022-12-11 08:31:59,There is exelent sound quality and maximum songs are available on it And is good too much features are there,5,DEV RAJ CHOUDHARY,
2022-12-11 08:31:55,It's good,5,MR MOHITH MR MOHITH,
2022-12-11 08:29:50,Since that update this Spotify won't work or keeps closing.,1,jesse h,
2022-12-11 08:28:20,Best App Music only for Mc stan Rap song.✨🦁💪,4,BAAP YAMIN,
2022-12-11 08:28:07,"What's wrong with Spotify?? The option for 'loop' is not even showing.. And I don't want to shuffle,why my Playlist are shuffling by their own while I don't even want 'em to.. Trust me the app got worst after that so called 'update'",2,Navya Saini,
2022-12-11 08:26:13,Uninstalled it.... 😡 The old Spotify was much better... Just bring back the old version...,2,Paresh Chandra Das,
2022-12-11 08:24:26,Thank you Spotify great job,5,Random Tv,
2022-12-11 08:24:09,AMAZING,3,prossy nabiryo,
2022-12-11 08:23:42,"I get 5 ads per 3 songs, without premium you can't even play songs in order which can be a bit annoying, that also makes it difficult to find new music, especially because I can't afford premium. Half the time I can't listen to my own playlists and it'll freeze, when I can play something, I get the same 5 songs out of 500+ A lot of songs I like aren't even on here, saying this won't affect anything and I'm screaming into a void but I'm just frustrated :/",2,Just Elijah,
2022-12-11 08:23:32,"This app is exceptional, wonderful, beautiful and awesome 🙂❤️",5,Christ Nolan J. Hebilias,
2022-12-11 08:21:13,"Kinda broken: When I am on a session and then exit and enter other apps/close phone etc, after I come back, the song previously playing can't be played and my queue ie from a playlist is gone.",3,Anthony Georgiou,
2022-12-11 08:20:58,Excellent,4,Joha Swart,
2022-12-11 08:20:38,My favrot song on spotty is past lives,5,Joe Hogg,
2022-12-11 08:18:25,Nice app! Clear music quality even the free ones.,5,Rodel Urot,
2022-12-11 08:15:07,How much money do I have to pay to get the commercials off of my podcasts too? Commercial free music is nice but that's not all I listen to and I'm sick and tired of the adds. Idc how much it costs. Figure it out and I'll pay it.,3,Kat,
2022-12-11 08:15:06,The world of music... Seriously web player glitching on mobile phones using web PC view.,1,Andrejs Hohlovs,
2022-12-11 08:12:29,Having the same issue as described by Russel Fulton...very frustrating!,2,Shane Pike,
2022-12-11 08:11:55,"Good music app but i hate that they removed their ""and more"" button when trying to see it play lost and now it just only lets you edit and remove song which is really annoying.",3,superdragon 37,
2022-12-11 08:11:31,Love this app especially it's ai or what but the songs it recommend it's like you just need java book and earbuds that's all you will fall in love with yourself.. Spotify knows me and my feelings more than my any of gfs . Love you Spotify team good work ..,5,Chandan Yadav,
2022-12-11 08:10:08,Love it,5,victor lethborg,
2022-12-11 08:08:49,Good Songs 👌,5,Geselle Lagman,
2022-12-11 08:05:24,"The app restarted after everything was deleted within a second, like why do I pay it if it is going to delete my songs , This app has nice features but it sucks I'm going to use YouTube music",1,Mohau Shokane,
2022-12-11 08:04:58,Awesome Music App,5,Sunny Punjabi,
2022-12-11 08:04:28,Fantastic,4,Antony Gooding,
2022-12-11 08:02:03,Best app ever I love you Spotify,5,Derrick Kimani,
2022-12-11 08:01:23,Very good app,5,Raju Shaikh,
2022-12-11 08:00:29,Simply amazing,5,Nqaba Ndlovu,
2022-12-11 07:59:34,Absolutely love it.,5,Bongani Mtimkulu,
2022-12-11 07:58:40,Hope you guys step up on the widget part,5,jr,
2022-12-11 07:56:40,Really great experience... Useful app.. But the ads interrupt in between songs 🎵 but if you have subscription then it won't matter..... Overall good experience 👍,4,George G,
2022-12-11 07:55:12,"Very good song experience, it app has too many songs to choose.",5,Damian Romero,
2022-12-11 07:50:11,Nice,5,mamun rashid,
2022-12-11 07:49:44,Very good,5,Aafreen Fatima,
2022-12-11 07:48:36,Very good news,5,FAHIM MOHAMAD EL GAZZAR,
2022-12-11 07:48:08,8oi97776900lĺukrt6operation 31,5,Ch G,
2022-12-11 07:47:22,Love Spotify it's so convenient on all my devices,5,Natalie Dizazzo,
2022-12-11 07:46:53,Nice app,5,Tesfaye Berhe,
2022-12-11 07:45:13,D.Boss Kranthi movie songs not available,1,Madhu Sanadi,"Hi Madhu! There's more info about Spotify content here: https://support.spotify.com/article/content-missing/. If you have any questions, just search “Contact Us” at support.spotify.com to get in touch."
2022-12-11 07:44:54,This app is a good app for song I really love it it has no adds I really advice you to download this application ♥️,5,Malik Hassan,
2022-12-11 07:42:55,Best for free fire music,5,Anita Verma,
2022-12-11 07:42:27,Why canvas can't show in settings,1,Manjula Manjula,Hi! Our Customer Service team can help with this. Just search “Contact Us” at support.spotify.com to get in touch.
2022-12-11 07:41:54,"I love what u are doing with new year theme, I just used Spotify to make a queue and the leave the app in background now its much more easier to find new song i like and i use the app for longer",5,Saksham Sharma,
2022-12-11 07:40:29,Been using spotify for years and a premium user but still have ads when im listening to the podcast. I paid because of the stupid ads but this is what i get???,1,Anas Asri,
2022-12-11 07:39:59,Superb fell in love with music all over.,5,876musicunderground,
2022-12-11 07:37:22,Excellent,5,Masud Parvej,
2022-12-11 07:37:06,"Disgusting service. Can't skip, forward or turn shuffle off. Just to make people buy premium such hedious methods. If I could I would give it minus 5 ratings",1,Sohana Akhter,
2022-12-11 07:36:24,Using Spotify make me have less ads cause I use premium and not YouTube and even before premium the ads are also shorter,5,Zhuoliang Lin,
2022-12-11 07:33:22,Just ideal and eficient always matching with my every day mood!!!,4,brenda .K altamirano,
2022-12-11 07:33:04,Went from premium to free membership. To say the least it won't play hardly any of my lists. I don't mind adds but the not playing my favorite list and just demos instead isn't a way to have someone renew their premium membership. It temporarily lapsed til I could upgrade but now I might find a different streaming service.,1,Jimmy,
2022-12-11 07:31:17,It is so good,5,Tui Wall,
2022-12-11 07:30:38,Very nice 👍,5,Rishabh Kumar,
2022-12-11 07:29:20,"I'm having issues with the last update, after not using the app in a while, then listening to anything, it only plays one track and stops playing the rest of the playlist until I clear the while cache from the settings, and it's annoying.",2,Niall Schröder (Dacian),
2022-12-11 07:28:23,Some songs are not available in this app Hindi & telugu,3,Satyanarayana Maheshwaram,"Hi! There's more info about Spotify content here: https://support.spotify.com/article/content-missing/. If you have any questions, just search “Contact Us” at support.spotify.com to get in touch."
2022-12-11 07:28:05,Superb,5,Fabian Chilumba Bwalya,
2022-12-11 07:27:53,this app is very good,5,Afroz Khan,
2022-12-11 07:27:53,Bess!!!,1,Savinu Manushka,
2022-12-11 07:24:54,Ok,5,DHRUV 3333,
2022-12-11 07:24:49,Sometime it glitches,4,Yasmin,
2022-12-11 07:21:44,THIS SPP RIP PEOPLE OFF! POOR EXCUSE! CAN'T LISTEN MUSIC UNLESS GET PACKAGE DEAL!! TOTAL RIP OFF AMERICAN 'S 😡😡😡😡😤,1,James Rivera,
2022-12-11 07:18:06,Sprb🥰🥰🥰,5,Fathimath Swaliha,
2022-12-11 07:17:06,"So many things to hate, but YouTube won't allow kids songs to be added to playlists or played in the background so I guess I'm sticking to Spotify afterall.",2,Cassie Werner,
2022-12-11 07:13:43,Excellent app,5,ivan sew mannilall,
2022-12-11 07:13:12,"If u don't have subscription then be ready to listen to ads not songs,, ad after every 2 songs",1,JYOTHSNAREDDY NAYANA,
2022-12-11 07:12:56,A nice app! To listen song/lyrics 😍 the best app ever!!!,5,Nur Alisha Safiya,
2022-12-11 07:11:47,it's sooo good love it,4,Mubssira Mansuri,
2022-12-11 07:10:32,This is the second time I've had to uninstall and reinstall this app. The Smart Shuffle is broken and often freezes my app. Please take it away.,1,Taylor,
2022-12-11 07:07:07,Just remove the add ki apka apki gf sa breakup ho gaya ha,5,MY NAME IS SUKRIT,
2022-12-11 07:05:25,Over the last week multiple crashes. Have uninstalled & reinstalled the app. Doesn't help!,1,william gant,
2022-12-11 07:05:20,Best app 🥰🥰,5,Ashirbad Jena,
2022-12-11 07:04:16,Good app,5,Saher Naseem,
2022-12-11 07:04:10,Very good,5,Denis Ringtho,
2022-12-11 07:01:55,Amazing app like I love it so much but I hate the ads it always ruins the mood and makes me sad,4,Gloria Cabrera,
2022-12-11 07:00:41,"I've been using this app for a long time, and It's definitely one of my favorite go to music apps hands down.",5,MIchael LaPrell Golden,
2022-12-11 06:59:57,Spotify....is...Good....music....is.my life.....,5,Khaled Mohammad,
2022-12-11 06:59:48,best app ....,5,Edward Stewart,
2022-12-11 06:58:53,Love it for podcast!,5,Pri R,
2022-12-11 06:58:35,Great....,5,Pamela Jones,
2022-12-11 06:57:44,this is the only music app i use; i will always stand behind this one!,5,Kayla Fragoso,
2022-12-11 06:57:39,Good,4,ajay Singh,
2022-12-11 06:55:06,Best music app for playlists.,5,Kassandra Martinez,
2022-12-11 06:51:07,Op,5,Gaurav Agrawal,
2022-12-11 06:49:03,A good app.Only one thing you need to is to set it in such away that songs can be downloaded.,5,Okwacho Emmanuel,
2022-12-11 06:48:41,"Recently, when I close the app out, I'll open it back up and it'll say my playlist is on shuffle. So I skip the song it was in the middle of instead of starting it over, but it glitches out and stops playing entirely. I have to go in and manually pick a song which is hard enough as it is (my playlist is straight bangers 🤤🤤) But sometimes I have to completely restart the app. Other than that, it works perfect and I love it <33",4,Evie Percle,
2022-12-11 06:48:36,Op,5,Mahendra inda,
2022-12-11 06:47:01,Like it a lot,5,Richard Davis,
2022-12-11 06:44:12,Why is it dookie on adroid phones tf,1,nichell,
2022-12-11 06:41:43,This is an amazing app you can use you listen to music,5,Nathan Mailumo,
2022-12-11 06:41:22,Free,5,Mpho Gift,
2022-12-11 06:41:20,Best,5,San tosh chaurasiya,
2022-12-11 06:39:26,Some songs are not listed,2,The Mukuye Foundation,
2022-12-11 06:37:49,"since the most recent update, has been crashing multiple times, even with force stopping the app I still have the same problem",2,George the Explorer,
2022-12-11 06:37:44,The app is easy to use and you can find any artist.Im not happy that you can not play some songs when you're offline,3,Dan Mbatha,
2022-12-11 06:35:55,Good,5,Madhu Andhale,
2022-12-11 06:32:23,Have every type of genres,5,Shayna Bedneau,
2022-12-11 06:31:19,The UI is trash.,1,Patrick Avery,
2022-12-11 06:31:10,Amazing,5,baishali das,
2022-12-11 06:29:51,It has all my songs I like,5,Lorenzo Hernández,
2022-12-11 06:28:27,Im using galaxy s9+ but the application lost the ability to cotinue playing after playing all my songs in the playlist. My old note 3 was able to do it. Will there be an update in the future? Im now using s21+ and spotify keeps stopping. The larest update introduced a bug. It does not even find my local mp3 on the phone. Before it used to and I was able to plau it.,1,Rex (Rex),
2022-12-11 06:27:22,I'm kinda tired of music and a little peace is nice.,4,Greg,
2022-12-11 06:25:36,Please do not add remastered tracks as most are rubbish. Or if not post the originals as well!!?!!,3,Ian Foot,
2022-12-11 06:25:32,Good,5,Muraleedharan Nair,
2022-12-11 06:24:30,Wonderful app but the ads is bit bored,5,Anoosha Swaathi Subhash,
2022-12-11 06:24:10,This is very useful app thanks for making,1,Aamna Aslam,
2022-12-11 06:23:27,Best experience,5,Aryan Dhakad,
2022-12-11 06:21:56,Spotify is my go to for music. I am constantly using music to relax and Spotify is on the go. I do recommend.,5,AccentBox “Mars”,
2022-12-11 06:21:12,Gw dengar lagu twinkle twinkle little star sini lansung dapet cewek,5,Zyhn,
2022-12-11 06:19:32,Very bast app,5,Tanuj Goswami,
2022-12-11 06:18:54,"NAMASTE GOOD APP IM FROM KERALA TRIVANDRUM ENTREPRENEUR TOUR TRAVEL YOGI FOLLOW MY PLAYLIST SACHIN SATHI SARATHY ( FB,INSTA,) 🫂 ❤ 🔋 🙏 ☮ 🏍 🏎 🥰 😘",5,sachin s yogi,
2022-12-11 06:18:27,Does anyone ever dought on Spotify?,5,Sanvi Vashistha,
2022-12-11 06:12:04,Very good experience,5,vilas jadhav,
2022-12-11 06:10:26,It's a great yet simple app.,3,Ace Lahadi,
2022-12-11 06:09:54,Good app for listening songs,5,KISHAN NAIK DHEERAVATH,
2022-12-11 06:09:11,I really like it and it would be 5 stars if it had some songs but I understand that not all songs can be everywhere. But other then that I love it! ( I want premium tho lol),4,wolf Kat,
2022-12-11 06:08:25,Even tho I'm online it shows I'm offline I even reinstalled this app but it still has this bug! Please fix this problem,1,The_artistic_pages,"Hey! This sounds like something for our Customer Service team. To reach them, search ""Contact Us"" at support.spotify.com. They should be able to help with this."
2022-12-11 06:07:06,amazing,4,Lihle Sibiya,
2022-12-11 06:06:23,My Spotify playlist won't play when I click on it and have tried many options,3,Adani Rivas,
2022-12-11 06:05:54,Bagus,5,pinky girl,
2022-12-11 06:05:23,Nice,5,Grewal Saab,
2022-12-11 06:05:23,Okay,5,ZERAHLYN TRASMIL,
2022-12-11 06:05:21,Good,5,Sabelo Ntusi,
2022-12-11 06:03:22,✨️👍,5,Avichal Trivedi,
2022-12-11 06:01:42,"Last update broke the app, leggy mess, music keeps ""playing"" after the song ends, won't play the next song, etc.",2,Robert Resendez IV,
2022-12-11 06:00:19,Second to none!,5,Justin Ngahi,
2022-12-11 05:57:05,Nice one,5,bibo kelvin,
2022-12-11 05:56:24,Very good app for music and song i really recommend it 👍,5,Binder Singh,
2022-12-11 05:56:18,Excellent! Works great on my S22U.,5,Haval Mohammed,
2022-12-11 05:55:23,Its a nice app but is very expensive,5,Shumaila Shoaib,
2022-12-11 05:54:51,❤❤❤,5,Concepcion Teregeyo,
2022-12-11 05:53:24,🤧🤧🤧🤧,5,Truth TRUTH,
2022-12-11 05:52:49,It is very good,5,Uday Pisal,
2022-12-11 05:51:43,Playback it keep pausing by itself. Can you please fix this. The app exit out by itself.,2,Kayla Baker,
2022-12-11 05:50:51,To many adds. There is a add after 3 songs and it is very disgusting.,3,Avanish Gaikwad,
2022-12-11 05:48:23,"If you love music, Spotify is the way",5,Jared E,
