time_submitted,review,rating,author_account_name,reply
2020-04-22 12:58:37,"1.Постоянно подглядывает мои лайки в саундклауд 2.Новые релизы ждать две недели 3.Алгоритм ""похожее"" курит в сравнении с апл или тем же саундклауд 4.Раздел новые релизы урезан. якобы под мои предпочтения 5.с подкастами вообще беда (ни отзывов, ни описания)",4,A Google user,"Давайте по порядку :) 1. Возможно, совпала система рекомендаций 2. Связано это с нашими договоренностями с правообладателями 3. Слушайте больше музыки и ставьте больше лайков, алгоритм постепенно будет подстраиваться под ваш вкус 4. Это плохо?) Попробуйте ""Плейлисты с новинками"", там все треки 5. Описание подкастов есть пока только в веб-версии"
2020-04-22 12:11:21,"Как через голосовые команды запускать плейлисты? Гугл просто открывает приложение и все. Напишите примеры команд, пожалуйста. Приходится снижать оценку иначе никто не обращает внимания на отзыв. UPD: Я говорю про запуск музыки в приложении Яндекс Музыка через Гугл-ассистент. Причем тут Алиса.",1,A Google user,"Поняли вас, Семен :) Пока нет такой возможности."
2020-04-22 07:56:04,"Good app, but missing options to work with Waze and Android Auto for usage in car",4,A Google user,Thank you for your feedback) Recorded your wish📝
2020-04-22 07:03:06,"great app, highly recommended for music (your own playlists, new daily app playlists, recommendations according to your likes, downloading, etc)",5,A Google user,
2020-04-22 03:46:11,"Приложение приятное, но в сравнении с Apple Music многого не хватает. Даже элементарной сортировки плейлиста нет, о чём тут можно ещё говорить??",3,A Google user,Спасибо за обратную связь) Взяли это на заметку📝
2020-04-21 19:56:44,Пособники преступного режима.,1,A Google user,
2020-04-21 09:01:06,"Раздел 'Podcast weekly' становится 'непросмотренным' (жёлтый кружочек появляется) при каждом новом открытии приложения (миллиард раз за день) - мне кажется, у меня скоро начнётся нервный тик на этой почве, сделайте что-нибудь, ПОЖАЛУЙСТА!",4,A Google user,"Напишите нам, пожалуйста, об этой проблеме через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Так мы получим всю необходимую техническую информацию и сможем быстрее вам помочь :)"
2020-04-20 19:49:38,Such useless,1,A Google user,What's wrong? Please clarify.
2020-04-20 16:51:54,Политическая цензура,1,A Google user,
2020-04-20 16:38:48,"Отвратительное приложение, неудобный раздел новой музыки, неудобное управление загруженной музыкой, управление плейлистами. Какая компания такое и приложение.",1,A Google user,"Жаль, что у вас сложилось такое мнение о нас😢"
2020-04-20 10:36:41,Некрасивый дизайн плеера. Кнопки управления расположены слишком высоко и управлять плеером на большом экране одной рукой тяжело.,3,A Google user,Спасибо за обратную связь) Подумаем насчет этого.
2020-04-18 12:57:24,"Приложение хорошее Были проблемы с продление подписки, но за два дня их решили.",4,A Google user,"Рады, что всё наладилось :)"
2020-04-18 10:48:09,"Классный звук! Я пользовался два месяца boom от вк, пока не купил подписку яндекс.плюс - в ней есть доступ к яндекс.музыке. Звук лучше, чем в boom. Хотелось бы, чтобы добавили возможность изменять скорость воспроизведения. Всё остальное меня радует🔥",5,A Google user,"Спасибо! Подумаем, как реализовать возможность изменять скорость воспроизведения👌 Не забывайте про нашу страницу — https://yandexmusic.userecho.com. Это копилка классных идей от пользователей, чем они популярнее, тем больше вероятность их воплощения в жизнь."
2020-04-18 08:25:06,"Негодую! Яндекс не смог списать денег с моей карты за подписку и решил, что сервис мне не нужен и просто отключил. ""Без объявления войны"", как говорится, или каких-либо сообщений и информирования. Дальше больше: мне пришлось самому разбираться, что пошло не так, заново оформлять подписку (хотя вопрос можно было решить быстро, заранее и оперативно!) и привязывать всю свою семью. Никто не умер, но кучу потраченного времени жаль. Крик души. Ногами не пинайте.",1,A Google user,"Максим, конечно, не самая приятная ситуация :( Если у вас возникли трудности, напишите нам, пожалуйста, об этом через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Постараемся вам помочь."
2020-04-18 05:06:58,"Пользовался дважды с перерывом в год. Цена неплохая. Всё остальное ужасно. Плохо подбирает музыку по предпочтениям. Многих песен нет. Так что если вы слушаете не только топ чарты, то зачастую вы не сможете найти трек который хотите (пару раз такое было даже с популярными). Некоторые песни почему-то в цензурной версии. В общем, приложение вроде часто обновляют, но ничего не исправляется. Использовал его в основном, чтобы найти для себя новые песни, с этой задачей оно мне не помогло.",1,A Google user,"Спасибо за обратную связь) Если вам не хватает каких-то песен или исполнителей, напишите нам, пожалуйста, об этом из приложения: «Настройки» → «Написать разработчикам». Постараемся получить на них права и добавить на сервис."
2020-04-18 03:51:11,"Хорошее приложение, мне нравятся плэйлисты дня. Пожалуйста добавьте встроенный эквалайзер приложения. Системный у меня плохой, а в приложении своего нет. А в Boom например - есть. Как поживает эквалайзер? Близок к реализации? Не могу слушать - басы у блютуз колонки очень мощные для квартиры - приходится убавлять эквалайзером в Boom. Дочь уже купила подписку Boom, я пока держусь за Вас. Колонка HK Onyx Studio 5 - весьма способная басить, что иногда даже перебор, поэтому нужен эквалайзер. Ya.Plus",4,A Google user,Пока не можем назвать точных сроков.
2020-04-16 11:51:59,"Please, enhance work with playlists, now its very obtrusive (for instance adding many songs from your favorites to playlist with few clicks, not in a way how it realized now), also making playlists out of your liked music could be a good idea. Thanks for your work",3,A Google user,Thank you :) We'll try to implement this in future versions.
2020-04-16 01:29:57,Just fit good!,5,A Google user,
2020-04-15 20:03:40,"These guys simply steal your money. I payed for a monthly subscription using my mobile operator, but in a couple of days they asked to pay again. How is it possible if I payed a full amount for a month. Additionally, there is NO recommendation system at all. Before I loved all Yandex products, but now, I will stop using all their services.",1,A Google user,"Could you please write to us again from the application through the form ""Settings"" — ""Write to developers"". We will try to help you!"
2020-04-15 11:00:42,"Вот вам хорошая идея: срочно сделайте синхронизацию музыки, с соц сетями, хотя-бы с нашими вк и ок, а лучше конечно со всеми, а пока что отписка, рекомендует лажу всякую, которую не в жизнь ни слушал бы",5,A Google user,"Юрий, все ваши действия, к примеру, лайки, дизлайки, добавление треков в плейлисты или, наоборот, пропуск треков, формируют музыкальные рекомендации. Поэтому секрет идеальных рекомендаций простой: чем больше вы слушаете музыку - тем точнее и разнообразнее они становятся для вас)🎯"
2020-04-15 07:33:56,"Спасибо за рекомендации! Работают очень хорошо, ну и многое другое конечно",5,A Google user,"Дмитрий, пользуйтесь с удовольствием! 😉"
2020-04-14 17:28:14,"Ребята! Если вы хотите быть на рынке стрима музыки, доведите свое приложение, пожалуйста. Давно не пользовался, но недавно оформил вновь подписку и...пожалел. Подключение к chromecast-устройствам ужасное. При проигрывании любого плейлиста, после каждой песни это подключение отваливается. Зачем вообще делать поддержку этой функции, если за все время ее существования она так и не начала работать должным образом. Разочарован!",2,A Google user,"Александр, напишите нам, пожалуйста, об этом через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Постараемся помочь."
2020-04-14 14:58:40,The best music app I have ever used,5,A Google user,Thank you!😍
2020-04-14 12:18:02,Excellent music app! The best one!,5,A Google user,❤️🤗❤️
2020-04-14 02:20:03,Streaming service is not yet available in the U.S but it is a wonderfully built app. I am sure I will be redownloading when support is expanded.,4,A Google user,
2020-04-13 16:26:34,"У меня реклама вылезла, не могу убрать. Вообще ничего нет, типо заплатите 169 рублей и слушайте музыку сколько угодно. Я только свою музыку слушаю, а подписка на Яндекс+ мне не нужна!😠",3,A Google user,"Сейчас бесплатное прослушивание может быть недоступным. Но мы приготовили для вас подарок — 45 дней бесплатной подписки, в которую входит полный доступ к Яндекс.Музыке, каталог фильмов и сериалов КиноПоиска и многое другое) Чтобы получить подписку, перейдите по ссылке и активируйте подарочный код внутри: https://clck.ru/Md46Z :)"
2020-04-13 10:42:02,Hello. I am waiting for Yandex music in India. Not working here. Lots of indians have lived for 5-10 years in soviet countries and will love to see yandex music come up beyond ussr borders.,3,A Google user,"Hello😊 We are available without a subscription in a limited number of countries. As you rightly say India, unfortunately, is not included yet. But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide."
2020-04-13 07:45:16,Russian mafia occupation my music,5,A Google user,
2020-04-12 19:50:09,"Not happy with the service at all! The albums are still missing (it only happens when I am subscribed, I can see them when using free version). I've sent a ticket, but it hasn't been fixed. Now I can't even listen to the music via the browser as it asks me to subscribe in order to continue. I'll probably have to find another music streaming service.",1,A Google user,"Anastasia, we really want to help you. Could you send us the number of the request (ticket)? It's in the subject line of the e-mail. For example: Ticket#20040210551329905. Please send us the titles of the albums that aren't available. It'll help us a lot to fix this issue. We're looking forward to your response 🙂"
2020-04-12 16:57:58,"За 269₽/мес я могу слушать музыку, смотреть фильмы на КиноПоиске, имею скидки на такси! Яндекс, вы лучшие!",5,A Google user,
2020-04-12 11:03:46,Great.,4,A Google user,❤️🤗❤️
2020-04-12 08:43:51,"I can't understand the fact that modern music app hasn't feature of managing current playing playlist. I think it's a must have functionality: reorder playlist, add/delete new songs to playlist.",1,A Google user,Thank you for your feedback) we will definitely think about this implementation in the upcoming updates.
2020-04-11 17:28:10,Web version isn't working correctly,4,A Google user,What exactly isn't working correctly in the web version?
2020-04-11 02:39:20,"Спасибо большое Яндекс за оффлайн музыку за такую достойную цену♥️ За все время что пользуюсь (более года) только два раза случалось такое, что не нашел в вашей медиатеке нужный трек.",5,A Google user,
2020-04-10 12:55:44,Top app!,5,A Google user,
2020-04-10 09:39:30,Why do you allow me to download it and then agree to analytics and other privacy stuff only to later tell me it's not available in my country.,1,A Google user,"We are available without a subscription in a limited number of countries. Your country, unfortunately, is not included. But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide."
2020-04-10 09:34:46,Классные подборки плейлистов👍,5,A Google user,
2020-04-10 06:35:44,"кастинг на Chromecast практически перестал работать, где-то на этой неделе. Играет одну песню и отваливается. С гугловыми сервисами и прочими медиа всё в порядке. Скорее правте косяк",5,A Google user,
2020-04-10 04:25:11,Крутые плейлисты,5,A Google user,
2020-04-09 21:19:34,"Есть ещё один неприятный баг: при добавлении трека в избранное иногда добавляются два, а то и три одинаковых трека из разных альбомов. Соответственно, в моём плейлисте один за другим проигрываются несколько одинаковых треков. При попытки удаления одного из них удаляются все. Ожидаю фикса.",5,A Google user,"Знаем о таком баге, постараемся поскорее избавиться от него. Простите за неудобства!"
2020-04-09 19:12:59,One of the best music apps that I've ever used,5,A Google user,
2020-04-09 18:46:40,"Яндекс музыка знает меня лучше, чем любая подруга, любой друг и любой парень. У меня всё ❕",5,A Google user,"Очень приятно, что наши рекомендации пришлись вам по душе :)"
2020-04-09 17:27:45,Excellent.,5,A Google user,
2020-04-09 16:52:30,Thank's for this beautiful app,5,A Google user,
2020-04-09 12:31:20,"Супер супер, спасибо Яндекс 💜",5,A Google user,
2020-04-09 11:17:50,"I installed this app and tried to register to a new account. But this app kept on showing 'This app has limited functionality, please choose another account' for third time in a row. Despite crrating three different profiles, this app didn't open. What is wrong? I wanted to play music so badly!😭",2,A Google user,"We are available without a subscription in a limited number of countries. Your country, unfortunately, is not included. But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide."
2020-04-09 07:18:25,Всё отлично!,5,A Google user,
2020-04-08 12:43:41,"Классное приложение, радуют подборки музыки, составляемые индивидуальные плейлисты и возможность прямо на этой же платформе слушать подкасты. Единственное, что хотелось бы улучшить *Не хватает функции настройки очереди Чтобы можно было добавлять треки прямо из плейлистов, перемещать их и выстраивать порядок воспроизведения песен по своему желанию * Было бы здорово, если бы импортированные треки с устройства можно было добавлять в плейлисты с другой музыкой",4,A Google user,"Ксения, спасибо за обратную связь) Вы можете оставить ваши идеи по развитию сервиса вот здесь — https://yandexmusic.userecho.com. В этом месте мы собираем классные пожелания от наших пользователей, а самые ""горячие"" из них мы постараемся воплотить в жизнь📲"
2020-04-08 06:05:54,Awesome,5,A Google user,❤️🤗❤️
2020-04-07 18:20:37,Добавьте поддержку работы из Google assistant,5,A Google user,
2020-04-07 15:25:17,"The playlist is soo complete, and the ui is clean! I LOVE IT SO FAR! keep it up guys...",5,A Google user,
2020-04-06 18:09:01,After 200+ music tracks app recommend music that you already have,3,A Google user,"We advise you to listen to more music and put likes on your favorite tracks and artists, so that our selections are more diverse for you✨"
2020-04-06 14:22:33,Trash,1,A Google user,Почему? 🙄
2020-04-06 05:11:22,Начала пользоваться из-за карантина. Могу сказать что однозначно продолжу после. Очень удобное приложение для прослушивания музыки :>,5,A Google user,"Рады, что вам понравилось! 😉"
2020-04-05 19:01:33,❤,5,A Google user,
2020-04-05 15:59:09,"Удобный сервис. Только раздражает предложение купить подписку, когда она уже есть )",5,A Google user,
2020-04-04 13:29:17,"Здравствуйте. Сделайте, пожалуйста, приложение для MacBook, если это возможно. Через ссылку не всегда удобно, не всегда есть интернет. Спасибо.",3,A Google user,"Юлия, спасибо за обратную связь) Обязательно подумаем насчет этого."
2020-04-04 10:46:36,"Невозможно использовать, проживая за пределами РФ. Хочу использовать, но это запрещено (почему-то?!). Написано, что это приложение не доступно в вашей стране (Германия). В ответе Яндекса советуют оформить подписку (на то, что недоступно в стране проживания). Попытка оформить подписку провалилась, т.к. она не доступна для этой страны. Да и кто будет (и сможет догадаться) оформлять подписку на то, что запрещено использовать, находясь в здравом уме - не понятно? Очень печально",1,A Google user,"Андрей, напишите нам, пожалуйста, об этом через форму обратной связи на нашем сайте https://music.yandex.ru, как мы просили ранее. Мы начислим вам дни, что вы смогли оформить подписку)✨"
2020-04-03 15:43:56,I didn't find some artists which I want to listen to,4,A Google user,"If you are missing some artists, please let us know from the app: ""Settings"" → ""Write to developers"". We will try to negotiate with the copyright holders to add them to the service 🤝"
2020-04-03 05:59:11,I had to uninstall because it kept saying it not available in your country,1,A Google user,"We are available without a subscription in a limited number of countries. Your country, unfortunately, is not included😔 But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide."
2020-04-02 21:48:37,"Не удобно слушать подкасты. Даже название нельзя полностью прочитать, не то что описание к выпуску и по ссылкам перейти.",4,A Google user,"Спасибо за отзыв! Подумаем, как можно улучшить интерфейс подкастов :)"
2020-04-02 16:02:23,"Очень нравится приложение. Красивое, быстрое, понятное, много музыки и подкастов. Единственное, чего мне в нём не хватает, это возможность поставить трек следующим в очереди на проигрывание.",5,A Google user,
2020-04-02 14:39:26,"All the music I listened to at the site is behind the paywall in the app, anything I could think of is unavailable for free. Uninstalling. Moreover, it plays and shows the ads just fine, so it's not just useless, but also brings negative value.",1,A Google user,"Сейчас бесплатное прослушивание может быть недоступным. Но мы приготовили для вас подарок — 45 дней бесплатной подписки КиноПоиск HD, в которую входит полный доступ к Яндекс.Музыке, каталог фильмов и сериалов КиноПоиска и многое другое. Чтобы получить подписку, перейдите по ссылке и активируйте подарочный код внутри: https://clck.ru/Md46Z :)"
2020-04-02 12:12:26,"It’s unbelievable that in 2020 the application doesn’t allow to modify “Now playing” playlist :( You can’t add track (or album) in the queue, there’re no commands like “Play next” or “Add to the queue”. It's outrageous!",1,A Google user,We will definitely think about how to implement the ability to queue a track. Thank you!
2020-04-02 11:08:04,"Good app to listen mp 3 If I try to search songs, it can easily find me. Great!!!!!!!",5,A Google user,
2020-04-02 09:58:36,збсь),5,A Google user,
2020-04-02 09:21:21,"Починили неадекватную рекламу, купил подписку, но проблемы совершенно элементарные! Зачем смешивать рэп, электро, инди, классическую инструментальную музыку? Почему не разделить ежедневные рекомендации по жанрам например? Один раз послушал шум дождя и белый шум ЗАЧЕМ МНЕ ЭТО ТЕПЕРЬ В РЕКОМЕНДАЦИЯХ ОПЯТЬ ВМЕСТЕ С РЭПОМ, ЭЛЕКТРОСВИНГОМ, ИНДИПОПСОЙ И КЛАССИКОЙ вперемешку? В целом прекрасное приложение, спасибо. Сделайте пожалуйста что-нибудь с плейлистами(разделение по жанрам, настроение)",4,A Google user,"Вадим, спасибо за развернутый отзыв! Обязательно подумаем над вашим замечанием. Также, можете выразить свою мысль на нашей странице — https://yandexmusic.userecho.com. Это место, где мы храним классные пожелания от наших пользователей. Мы отбираем и стараемся реализовывать самые популярные из них."
2020-04-02 07:36:17,"Всегда пользовался без проблем. Столкнулся с проблемой 3 дня назад, а именно, что отклик на песни происходит не сразу (через 3 секунды) что не есть хорошо.",5,A Google user,"Напишите нам, пожалуйста, об этой проблеме через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Мы получим информацию о работе приложения, необходимую для поиска и устранения неисправности."
2020-04-02 06:23:11,Great!,5,A Google user,
2020-04-01 18:57:15,"1) В плейлистах аккаунта до сих пор нет возможности редактировать очередность треков в списке. Ребят, это позорище просто. 2) Ежедневные подборки треков неплохие, но часто повторяются одни и те же песни. Не видно разницы между плейлистом дня и, например, ""дежавю"". В остальном приложение отличное и я рекомендую его друзьям и знакомым. Но косяки выше(особенно первый) надо как-то исправлять.",3,A Google user,"Анатолий, спасибо! Постараемся вас порадовать возможностью менять очередность в будущих версиях. Чтобы разнообразить подборки, достаточно слушать больше разной музыки и ставить больше лайков✨ Можно уточнить предпочтения пк на сайт Яндекс.Музыки → ""Моя музыка"" → ""Настройки"" — ""Музыкальные предпочтения"" → ""Уточнить""."
2020-04-01 13:03:00,"Очень удобно и приятно пользоваться. Возможно, в тему была бы более подробная информация об исполнителях в приложении.",5,A Google user,"Роб, записали к себе :) Также вы можете делиться идеями на нашем форуме — https://yandexmusic.userecho.com. Это место, где мы собираем классные предложения от наших пользователей. От их популярности зависит возможность реализации той или иной функции."
2020-04-01 12:09:33,"Been waiting since this app was released for my country (UK) to be supported but it seems like it won't, especially with recent events this app would bring some sort of joy, guess Spotify is really the only option here. I've supported Yandex for years but honestly seems like a waste with the lack of English and support for other countries, just doesn't seem like the company is trying to expand.",3,A Google user,"We are available without a subscription in a limited number of countries. The UK, unfortunately, is not included. But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide✨"
2020-04-01 09:34:05,"Эх, научились бы плейлисты вручную сортировать, вообще бы цены не было. Но все равно – супер!",5,A Google user,"Алексей, записали к себе :) Также вы можете делиться идеями по развитию Яндекс.Музыки на нашем форуме — https://yandexmusic.userecho.com. Это место, где мы собираем классные предложения от наших пользователей. От их популярности зависит возможность реализации той или иной функции."
2020-04-01 08:07:35,Ещё бы добавить временные динамические плей-листы (аналог play next / add to queue from YouTube) - было бы 5.,4,A Google user,"Александр, записали ваше пожелание :) Также идеями можно делиться на нашем форуме — https://yandexmusic.userecho.com. Не забывайте голосовать и за другие предложения на этом сайте, ведь чем они популярнее, тем больше вероятность их воплощения в жизнь."
2020-03-31 20:05:35,This is an almost ultimate streaming service,5,A Google user,
2020-03-31 19:05:20,"Все прекрасно, легко искать что-то новое по моему вкусу и настроению. Особенно нравится плейлист с Алисой. Приятно удивлена, что есть k-pop)",5,A Google user,"Галина, пользуйтесь с удовольствием! 😉"
2020-03-31 18:25:15,Hands down best recommendation system out there,5,A Google user,
2020-03-31 16:37:29,"Галочка ""Новые треки"" никак не влияет на выдачу. Алгоритм регулярно уходит в затуп и можно буквально пропустить 100 треков и среди них не будет ни одного нового (в обоих смыслах). Попадают даже треки с сердечками. Пожалуйста, сделайте нормальный подбор новой музыки. На ПК можно в консоль вписать setInterval(() => {$("".d-icon_track-next"").click()}, 200) и подождать минут 10 в надежде, что алгоритм раздуплится. В приложении этого не сделать.",3,A Google user,"Данила, все ваши действия, например, лайки, дизлайки, добавление треков в плейлисты или, наоборот, пропуск треков, формируют музыкальные рекомендации. Поэтому секрет идеальных рекомендаций простой: чем больше вы слушаете музыку - тем точнее и разнообразнее они становятся для вас)🎯"
2020-03-31 11:23:04,Very nice app! The only one annoying thing is that some of the tracks you've liked before are recommended too often. So you dislike them finally.,5,A Google user,
2020-03-31 09:24:04,Очень классное приложение. Но иногда подборка музыки вообще не попадает в любимые жанры.,5,A Google user,"Александр, спасбо за отзыв! Вы можете уточнить любимые жанры и исполнителей, если откроете веб-версию Яндекс.Музыки на компьютере: https://music.yandex.ru → «Моя музыка» → «Настройки» — «Музыкальные предпочтения» → «Уточнить»."
2020-03-31 08:42:05,"Good, but not enough music.",5,A Google user,"If you are missing some songs, please let us know from the app: ""Settings"" → ""Write to developers"". We will try to negotiate with the copyright holders to add them to the service ✨"
2020-03-31 00:25:36,Awesome,5,A Google user,
2020-03-30 17:33:13,"Приложение очень классное, уже пару лет его использую, но есть одна проблема. Нельзя выбирать очередь проигрывания треков и приходится постоянно переключать вручную или создавать отдельный плейлист. Добавьте эту функцию пожалуйста)",5,A Google user,Спасибо за обратную связь) Записали ваше пожелание📝
2020-03-30 16:42:57,Very convinient. There is no lags.,5,A Google user,
2020-03-30 16:36:56,Cool,5,A Google user,
2020-03-30 03:19:26,"Not all singer are in list, but many of them.",4,A Google user,Thank you! Please specify which singers are missing? We will try to add.
2020-03-29 21:35:05,"The library is not full, lots of albums are missing. They say one can upload music for personal listening. Didn't try though. That's the one and only disappointment, the whole thing is great.",4,A Google user,Thank you!😊 Which albums are missing? We'll try to add
2020-03-29 14:59:48,"Невозможно выключить музыку. Закрываешь приложение, но музыка продолжает играть. Перебои при подключение наушников по блютусу, периодически пропадает подключение.",3,A Google user,"Напишите нам, пожалуйста, об этой проблеме через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Постараемся разобраться."
2020-03-29 13:15:24,Looks like this app is not available in my country? I'm done with it!,2,A Google user,
2020-03-29 10:39:15,"Новая версия показала неприятные баги. Некоторые композиции могут показываться в избранном несколько раз подряд, уведомление в шторке живёт своей жизнью, музыка может не отключаться при запуске другого аудиоисточника. Ну и если переместили ежедневный плейлист в другую вкладку, то сказали бы, я в главное меню вообще не заходил, а тут перепугался что от этой фишки вообще отказались. И новая иконка избранного совсем не айс. Ну хоть работает в общем, спасибо. Upd. Связались, попросили скрин ошибки с повторением треков, но ответить через письмо, как предлагает служба Google, не получилось. ""Address not found"" - это однозначный win по части обратной связи. И введите больше жанров, почему того-же эмбиента нет?",5,A Google user,"Михаил, о виджете в шторке и воспроизведении знаем, постараемся исправить скорее. Уточните, пожалуйста, с какими именно треками в избранном это произошло?"
2020-03-29 08:26:22,Useless app. Really stupid one!,1,A Google user,Why do you think that? 🙄
2020-03-29 01:05:17,"Ну ладно, типа музыку в Корее я послушать не могу я понимаю, но то, что даже к подкастам доступа нет - это 1 звезда",1,A Google user,"Приложение доступно в любой стране мира только с подпиской. Если хотите, мы можем начислить вам 2-3 дня пробного периода, чтобы вы успели её подключить. Напишите нам, пожалуйста, через форму обратной связи на нашем сайте. Для этого пролистайте страницу до конца и нажмите кнопку «Помощь». В левом меню выберите пункт «Обратная связь»."
2020-03-28 20:00:56,Awesome,5,A Google user,
2020-03-28 17:54:55,"Сервис на все честные поставленные. Который год жду, необходимой фичи - постоянно возобновляемый плейлист с рекомендациями. Плейлист дня с заслушанными до дыр треками - это, конечно, хорошо, но давайте на только что понравившуюся инди группу выдавать творчество их собратьев по сцене.",5,A Google user,
2020-03-28 15:46:08,"Will not finish downloading. Update:What I mean is that when i press the install button on my phone to get the app, it gets stuck and just says waiting for download. Update: When i use my account on my chromebook, it says it does not work in my contry.",1,A Google user,"Please let us know via the feedback form in the app: ""Settings"" → ""Write to developers"". We will try to help."
2020-03-28 14:46:53,"Ребят, это лучшее, что случалось со мной в жизни! Яндекс сэнкс большое за музыку❤️",5,A Google user,
2020-03-28 14:40:02,Лучший сервис из всего что я пробовал,5,A Google user,
2020-03-28 12:04:07,the best,5,A Google user,
2020-03-28 05:54:22,"Приложение хорошо собой, но! Почему при входящем звонке музыка не ставится на паузу? Жутко неудобно. Непорядок!",5,A Google user,
2020-03-27 21:44:19,"Добавьте, пожалуйста, возможность ставить теги композициям. Было бы очень удобно. А то приходится создавать кучу плейлистов и дублировать в них музыку.",5,A Google user,
2020-03-27 16:46:13,Кайфую 24/7,5,A Google user,
2020-03-27 16:26:35,Дно. Предложения не релевантные. Шафл всегда в одном порядке одни и теже треки. Радио по треку пускает ваще что попало из другой оперы. В сравнении со спотифай днище пробитое. Не рекомендую. Тем более платить.,1,A Google user,"Жаль, что вы пришли к такому выводу :( Все ваши действия, а именно лайки, дизлайки, добавление треков в плейлисты или, наоборот, пропуск треков, формируют музыкальные рекомендации. Поэтому секрет идеальных рекомендаций простой: чем больше вы слушаете музыку - тем точнее и разнообразнее они становятся для вас 🎯"
2020-03-27 15:25:29,"Pls, add ""play next"" context menu (and list queue). P.S. I declined dozen times to rate this app )",1,A Google user,Thank you for your feedback) Recorded your wish.
2020-03-27 14:41:08,It's aight.,5,A Google user,
2020-03-27 13:49:50,"Удобное, понятное, красивое, богатый выбор музыки, вылеты происходят крайне редко.",5,A Google user,
2020-03-27 09:09:59,По не понятной мне причине иногда выключается музыка,4,A Google user,"Александр, напишите нам, пожалуйста, об этой проблеме через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Мы получим всю необходимую техническую информацию и сможем найти решение."
2020-03-26 15:25:37,Nice radio,5,A Google user,
2020-03-26 13:15:53,Гуд,5,A Google user,
2020-03-26 12:19:22,"Выражаю глубокое почтение разработчикам яндекса за их бесценный труд) просьба только одна, запилите адаптивные иконки, ну что за балет, все приложения нормальные а у ваших (музыка, навигатор, погода) иконки размером отличаются))",5,A Google user,
2020-03-26 10:42:49,Треки останавливаются или не играют на Самсунге.,4,A Google user,"Василий, расскажите, пожалуйста, проблема сохранилась и после недавних обновлений? :("
2020-03-26 07:35:13,"A good music streaming service with on point, customizable recommendations and a sizeable music library. Learned a few new artists with it. Recommendations are adjustable on genre, mood and popularity of tracks. Does require subscribtion.",5,A Google user,
2020-03-26 05:59:00,"Люблю это приложение, пользуюсь около двух лет, очень не хватает поиска песен внутри плейлиста (в ВК такое есть, на заметку)",5,A Google user,
